uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
1.0,1.0,U,D4,N,1317.0,21540.032525180057,625.6290564342692,824.857492596333,28746.83591250234,676.0,0.9788386909778879,127.77443957287568,231.21764594157594,1012.0,441.0,62.0,,16.85445659093685,103.76725151078718,T,NORTH FLORIDA AREA,N,N,67.52819330969405,2.3103246948020097,1.4635104679934443,WCMB,0.2683944180168215,0.5332341853180775,O,9.202086272505978,S,U,2.180569405591004,M,4.490342377294484,,C,,0.3370174729804719,Z,,U,U,U,Y,Y,573.7964696097522,57
3.0,1.0,U,A,N,1380.0,0.0,1380.678400996479,723.0271223462377,0.0,402.0,22.59207588234611,438.00578186695617,305.5281574351493,1314.0,283.0,71.0,1154.3559982030952,0.0,93.61441871111401,U,NEW YORK CITY AREA,Y,N,37.62160725629484,2.0379289327204226,2.1509731007174024,WCMB,0.13667095779974747,0.0,O,,S,U,1.766801307853438,,4.259352942337371,1.3518883556796515,C,,0.043912659796918,Z,U,U,U,U,U,N,739.539593623433,58
1.0,1.0,U,AA,Y,0.0,0.0,1661.275197113562,2.4,8116.446333174998,2112.0,67.30959607224057,67.73942841779518,249.40073276637838,1562.0,475.0,78.0,7.181283959407779,145.79899330807848,52.43090482866247,C,TENNESSEE AREA,Y,N,100.75277095820424,3.0780525508772167,1.2280617473651414,WCMB,0.3172405135438189,0.26579192424038234,,2.549224060320679,S,B,,N,4.088899318180999,,G,A,0.23862878342175736,,U,U,U,U,U,Y,419.31806011126673,59
3.0,1.0,U,AA,N,0.0,9768.453457627249,3.65,1681.7467684688118,18126.56702738437,1967.0,39.15707667221578,329.9443297705788,472.1611709253699,801.0,15.0,30.0,474.66107157573185,0.0,83.11696503513495,U,NEW ENGLAND AREA,Y,N,85.43594983622974,1.1164852072350464,1.6385693788293878,WCMB,0.8147957673835071,0.031013861709178234,O,2.989803570313734,S,M,2.293334478639137,M,4.888546167447933,,,,0.06933488503476284,N,U,U,,U,U,Y,392.9963034150854,60
1.0,2.0,Y,B,N,2875.0,12167.419754654149,2483.312111712923,1853.1453717144095,13152.94681248739,3323.0,0.48,333.34419212255534,100.82609171471707,654.0,141.0,23.0,165.2933673046645,422.59643901741947,101.92695335780662,C,OHIO AREA,Y,N,149.3244386661632,1.804252485680857,2.0836815838389566,WCMB,0.25414867898017324,0.3325023492079892,,,M,U,1.9922615505655275,M,,2.715299906227083,,,0.0,U,U,U,U,Y,U,Y,296.46258219283993,61
1.0,1.0,U,BA,N,2956.0,0.0,2964.573361675032,427.2597101255295,14391.880897273777,0.0,120.07020228021983,664.5029599576533,257.22787492586383,759.0,180.0,17.0,0.0,50.70259148297059,-2.0,U,TENNESSEE AREA,Y,N,57.56440685410043,1.0,1.0,,0.0,0.24036120853479132,O,,M,S,1.7459157218948338,,,1.0,A,,0.0,U,U,U,U,U,U,N,301.43909899306453,62
2.0,3.0,U,A,N,0.0,0.0,1839.8742900818875,1825.598754427116,13885.83117575476,3462.0,56.13662567089743,874.1354550069316,253.44639330131974,1549.0,16.0,33.0,300.74419719888635,187.1530872166852,43.32579645955991,U,ATLANTIC SOUTH AREA,Y,N,128.09307857148812,1.9974472492180808,1.8312355704425038,WCMB,0.41724291627589505,0.16794157670386917,O,,M,M,3.430085846907101,M,4.8724778192091405,1.1618742072210435,,A,0.0,N,U,U,U,U,,N,487.0909888108604,63
2.0,1.0,U,AA,N,11572.0,5363.827060501802,1719.2667435652818,2.4,7764.562384021992,0.0,17.97710014088767,1017.0023930496009,134.01232625337627,797.0,0.0,156.0,903.1273251242961,261.3200449122414,9.74578588492971,S,MIDWEST AREA,N,R,86.25799982215061,1.0,1.7571499302563982,WCMB,0.2851490613176928,0.2802023680550461,,2.19158232272979,M,U,2.4868687849072075,,3.1448980482302527,1.3985295413378582,,,0.0,S,U,U,U,U,U,N,543.7648783562823,64
2.0,1.0,Y,EA,N,1893.0,19400.595013360115,1534.0816184393789,980.2374029845919,736.4598624500741,5588.0,62.54371396224248,197.84902787864888,363.7667046646522,566.0,254.0,144.0,0.0,0.0,29.06838681373714,C,SOUTHWEST AREA,Y,R,119.47167417905646,1.0,1.0,WC,0.2570714307095781,0.0,,,S,M,1.8865156733012847,M,,,A,,0.46953255919375764,S,U,U,U,Y,U,Y,294.84114450431565,65
2.0,1.0,U,E4,N,3126.0,24008.753588186013,756.0662617575113,854.0328462487466,11283.064990942472,5541.0,54.989569444916235,641.5235139498236,221.92770630689637,373.0,309.0,44.0,,24.014838113415834,85.18027168430599,U,NEW YORK CITY AREA,Y,N,200.95883390210292,3.4577994904679437,1.4199516584511973,WCMB,0.3496901050284597,0.0,O,13.066161382020304,S,U,2.4237370480442704,M,,,H,A,0.1156630624793506,S,U,U,U,U,U,Y,506.7413486603076,66
1.0,2.0,Y,A,N,503.0,4056.0971725652835,937.9599875831377,1033.8354323735618,4084.4940033374746,2815.0,73.1675896232444,2.197642018959357,0.0,434.0,202.0,40.0,253.1289986138463,63.246472271368205,9.761960819077181,S,GREAT LAKES AREA,Y,N,85.8503420432925,3.4738558448842016,1.0,WCMB,0.0,0.2567749564239111,O,5.251135829767148,S,M,2.1535733716833807,M,8.361798652787757,,I,,0.09794352447485194,N,U,U,U,U,U,Y,593.3976120428213,67
1.0,2.0,U,AA,N,1865.0,6169.441856010371,1854.473167526311,1029.4635714859753,3409.1542063234165,396.0,45.62424298100226,435.1914249162819,299.522899640721,726.0,384.0,1.0,775.8781383191282,321.3447018950934,152.8127634962318,U,PHILADELPHIA AREA,Y,N,234.4597566854942,1.0,2.7896558616765583,WCMB,0.0,0.16461424327461038,O,9.731599143510689,S,S,,M,6.540358156301087,1.1432166954029732,G,,0.046742642983489666,N,U,U,U,U,U,Y,191.62655897131313,68
2.0,3.0,U,AA,Y,1520.0,395.61796447128563,201.86073263293224,895.3833715027505,20287.99709436243,4005.0,69.27782442785659,502.46772460705176,89.74726969771731,119.0,0.0,13.0,330.9610380616971,513.0332566915278,85.54454862610284,,CENTRAL/SOUTH TEXAS AREA,Y,N,88.74000253716714,4.041965380933861,1.0047841738450627,WCMB,0.0,0.41240327970124074,,,,M,3.0828078000946446,M,,,,A,0.0,H,U,U,U,U,U,Y,559.9882261273733,69
1.0,1.0,U,AA,N,2866.0,13136.084009407425,127.23156568651677,634.3160420215354,4271.696163813726,0.0,92.03692753151395,79.20772225150716,119.38897608126068,185.0,105.0,21.0,521.1411424596739,517.4896327336438,34.8557379405525,S,TENNESSEE AREA,T,N,38.29497551695392,2.7393755831552666,1.1330528315269754,WC,0.05986881963110535,0.24317353842504308,O,5.813534854401519,S,A,2.7637901576394146,M,,1.2748441947738578,,,0.05404116912497543,S,U,U,Y,U,U,Y,614.5803572834698,70
1.0,2.0,U,CA,N,2822.0,20895.454579824156,693.0399387467921,868.7799463578756,22210.31736999708,2966.0,10.246590080976155,728.8860970204973,131.8180853736746,486.0,0.0,39.0,527.631115335348,411.02965049362837,53.3237742678621,S,DC/MARYLAND/VIRGINIA AREA,Y,N,197.4584038573941,2.4182743982551727,2.2616932811334336,WC,0.016090939110516733,0.0,O,,,M,3.027752586004825,M,9.0,,C,,0.0,B,U,U,U,U,U,Y,246.33112875035155,71
1.0,1.0,U,J,N,5928.0,18533.74077097212,1591.6482505092713,2105.4502283272623,9753.193086720177,2266.0,32.844869368983126,415.4303964077122,296.95446469442845,278.0,207.0,33.0,249.66632062923912,0.0,6.17688269072525,S,NEW YORK CITY AREA,Y,N,212.55327788908926,1.0,1.0,WCMB,0.0,0.1704393982674624,O,4.6439028370838535,,U,,,,,,,0.176320069333892,N,U,U,U,Y,U,N,216.5056819969083,72
1.0,0.0,Y,K,N,3739.0,7397.028333228093,293.361534566808,473.8887565521595,6178.457495905315,12716.0,88.26262842765573,551.4151041162328,354.63485288732505,838.0,274.0,69.0,1348.8084953966538,18.21828671510329,-1.4166711058230703,S,MIDWEST AREA,Y,N,44.736772168066715,4.178767337987349,1.0,WCMB,0.5438985066352136,0.4590716520674701,O,6.862651493488669,S,U,1.0,M,5.3439912961541465,1.6143781497206564,,,0.0,I,U,U,U,Y,U,N,219.64251838692115,73
2.0,2.0,U,EA,Y,5547.0,381.1799303112366,839.6659316494072,2854.982386053607,0.0,0.0,37.97503299878785,1020.655374742684,146.78861719581175,879.0,439.0,95.0,0.4077201525808505,431.8887343834498,42.974230135906076,S,CHICAGO AREA,Y,N,53.72152212935489,2.746296719660039,2.691386087815437,WC,0.8565615438689607,,,,S,U,1.0,,3.5971621231996163,,C,,0.0,N,U,U,U,U,U,Y,420.5002841401992,74
2.0,2.0,U,AA,N,2840.0,7719.403649015463,940.9405643272815,426.46489244361953,25766.240920920543,0.0,54.960448668390434,296.1965867000405,137.16336107956687,660.0,0.0,25.0,858.7729477721336,457.1212598642617,112.01748204747602,C,OHIO AREA,N,N,151.8053463960036,1.0,1.4881833781462914,WCMB,0.0,0.0,,0.3826115815322666,S,S,1.2877131213594233,,2.559447709287139,,C,A,0.2363772569822632,I,U,U,U,U,U,Y,497.6590218115874,75
2.0,1.0,U,JF,N,3754.0,19615.032297415502,168.89411417452334,1161.802276486295,7495.007029358618,441.0,40.90383109781871,856.5258635319883,0.0,781.0,252.0,126.0,1143.2795482160195,323.76187972543005,1.3416696104892978,S,NORTH FLORIDA AREA,Y,N,136.79509203347348,1.0,1.0,,0.6403413722877869,0.478517533639635,O,0.7959651262906382,,M,2.527189767772517,M,4.787146520285513,3.0,,A,0.20317473698390676,G,U,U,U,U,U,Y,615.7149444947328,76
1.0,1.0,U,AA,N,1962.0,4177.259053200203,3.65,1440.022561946579,0.0,0.0,43.15911954091858,1116.4072458520277,54.42817111581728,582.0,457.0,75.0,440.94537137601645,325.6043274674239,108.93993142777518,U,NEW YORK CITY AREA,N,N,52.479029778232466,1.0,1.0,WCMB,0.0,0.0,O,0.0,,U,2.72363942045264,M,9.0,2.0212762997209235,,A,0.08661644796048108,U,U,U,Y,U,U,Y,121.96145578835456,77
2.0,0.0,U,AA,N,6680.0,0.0,156.40473294473873,714.9867316440591,16035.707588982546,107.0,40.08866403379959,1089.5391984693117,14.664005343870059,0.0,0.0,101.0,539.8531967086591,99.96492142034558,51.115091980759175,C,CHICAGO AREA,Y,N,47.271043136703916,1.9939804823820557,1.0,WCMB,0.09978851014368834,0.0,,12.324961681847704,S,U,1.5394047531467612,,8.067115715940762,,C,A,0.06339667467873633,S,U,U,U,U,,Y,243.3689112264409,78
2.0,1.0,U,CA,N,4100.0,4528.322653466376,1254.4370585268075,2121.532755681982,7114.921608756615,0.0,12.39804604102163,401.23199086909574,225.78043819991393,52.0,0.0,39.0,773.0476967668315,491.94561469515224,68.410870684749,C,MIDWEST AREA,T,R,119.26521156628594,1.5063932188729152,1.0,WC,0.0,0.0,O,2.363661377040445,M,M,2.4233531557052523,M,1.568429807982298,1.695367049330696,C,A,0.37807443224594367,J,Y,Y,Y,U,U,Y,227.15010808613303,79
1.0,2.0,U,AA,N,2278.0,5230.170875501137,1446.5604039828618,1418.1825570267288,0.0,0.0,74.51898668678538,57.22850984695913,155.5857851036016,897.0,0.0,85.0,325.2449418952214,44.78562530770222,61.66051033379814,S,MIDWEST AREA,Y,N,93.58602448640741,3.753334183931298,1.1939208809947577,WCMB,0.0,0.13596711348066426,O,,M,B,,M,3.829429033589813,1.0,,A,0.09121466234014601,U,U,U,U,U,U,N,700.2987572857321,80
2.0,1.0,U,B,N,2165.0,0.0,1453.5708905639754,787.9585464209968,15549.733466253212,0.0,96.32808740760888,172.43195811468922,21.02945322261894,72.0,301.0,80.0,,0.0,90.24936684024601,T,NORTH FLORIDA AREA,Y,N,137.1025537390012,1.0,3.111771939741499,WCMB,0.6815211784390722,0.0,O,10.040505021134141,M,M,1.0,M,4.582584526324119,,,A,0.0,O,U,U,U,U,U,Y,458.0969737135249,81
1.0,1.0,U,Y,N,2463.0,9659.328897236745,1551.8338625673823,2112.208170798011,0.0,6454.0,51.53170179556004,0.0,199.18187287952188,976.0,41.0,128.0,385.7800425267443,324.78158493893966,103.42312302628432,S,CENTRAL/SOUTH TEXAS AREA,T,N,136.87868908970154,2.1907020343155796,1.0,WCMB,0.0,0.26276624846390495,O,13.09817142831242,M,B,1.0,M,5.412144932387056,,,,0.1508719159610778,S,U,U,Y,U,U,N,529.9727689709619,82
1.0,2.0,U,EA,N,2993.0,12033.682743935118,497.6680725663783,106.92497137837131,1408.7452474592674,2654.0,92.24763780790869,784.5355547305745,162.20021070271275,1006.0,272.0,90.0,1327.0442489374423,71.87688613646858,49.93855470137807,U,CHICAGO AREA,Y,N,157.64290390823408,3.163263041251682,1.0,WCMB,0.7290139819327808,0.3271793091581115,,5.243054473383211,S,B,3.334189863346195,M,6.826819205133696,1.8142390073567758,C,A,0.03312401506771539,H,U,U,U,U,U,N,726.6955966986727,83
1.0,1.0,U,EA,Y,2663.0,23767.231598252853,314.9631514972659,485.0087788795064,4972.984148994579,6876.0,40.15564399290855,811.7510338424571,0.0,378.0,139.0,99.0,792.1599218513363,0.0,79.46416362109018,T,NEW YORK CITY AREA,Y,N,9.989997864,1.0,1.2755032483508348,WCMB,0.4148440812749246,0.0,,5.309408181443172,,B,1.0,M,2.6424914540971303,,A,A,0.008618396591693625,U,U,U,U,U,U,Y,282.6213208792991,84
1.0,1.0,U,A,N,759.0,0.0,1351.8147778255866,1432.7667869304678,14870.7761320592,2988.0,38.02093234221772,535.204064870436,359.49079948189876,205.0,527.0,34.0,547.9465950962287,338.798047047081,111.70064971162164,U,SOUTHWEST AREA,N,R,215.60294476592662,2.5903414140282024,1.5651472676590896,WCMB,0.39403988782138055,0.0,O,,S,U,4.034821050108633,M,7.498776709445162,,C,,0.1287687348043247,N,U,U,U,U,U,N,-5.0,85
2.0,2.0,N,AA,N,5777.0,13979.470401836887,851.3217628680859,1633.4802285391556,26801.02969005592,6325.0,72.76516221136185,0.0,343.2068135091523,525.0,332.0,115.0,885.2344305846602,0.0,91.864499415762,R,SOUTH FLORIDA AREA,Y,N,133.50065045013363,1.7665065225652974,1.2327388666363222,WCMB,0.0,0.0,,0.0,,U,2.6068575147605255,M,4.999826132090099,,,,0.0,Z,U,U,U,U,U,N,527.7619163862696,86
1.0,1.0,U,EA,Y,6016.0,16027.505697216355,1805.5791588457457,1231.1690207698043,5442.553741028449,1701.0,73.36825102733371,323.5547214190592,133.62573155109138,496.0,25.0,1.0,437.91850841592435,261.38186069682763,41.84351059731914,C,CHICAGO AREA,N,N,75.46985774327078,1.0637632391649001,1.4816395915639218,UNKW,1.0,0.33594698271383977,O,10.856835638540204,S,M,1.1639970264771116,M,,2.2104064886117216,G,,0.0,S,U,Y,U,U,U,Y,175.27027648696424,87
2.0,1.0,Y,BA,N,9639.0,12151.688921515237,1357.2013659501029,853.248251499499,11499.48433418445,8826.0,53.83633026913065,1088.9497216243476,232.72903257994724,854.0,122.0,32.0,524.2738103568452,96.75699106810063,50.73224003257835,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,95.40754644338232,1.0,2.991524738209794,WCMB,0.19733194623676226,0.1816048507388438,O,5.708603525813299,S,M,2.2740803713691573,M,,,C,,0.0,N,U,U,Y,U,U,Y,525.0650693452681,88
2.0,1.0,U,ZA,N,589.0,0.0,2126.9051895532475,748.855560945675,31168.40902394455,4606.0,82.38013179126463,751.0551342981427,118.96590939288689,0.0,332.0,72.0,,470.97337497522506,18.47463376239312,S,CALIFORNIA NORTH AREA,T,N,141.45734957812442,2.384706157112061,1.0,WC,0.0,0.28735188972159126,,8.792491975374702,M,M,1.0879375127063995,M,5.158497376595053,,C,A,0.0,I,U,U,U,U,U,N,598.7025782951616,89
2.0,2.0,U,AA,Y,5404.0,0.0,634.8655775391151,1910.6815668557551,7587.027040014561,0.0,11.375085230522593,827.0815478751463,0.0,128.0,0.0,5.0,746.7941787192726,261.9239282290485,132.77230937156497,T,CALIFORNIA NORTH AREA,N,R,116.21358476767784,1.0,1.3580462854884567,,0.08121479793779862,0.0,O,7.9496345412761285,,S,4.845958530115627,,6.241940437493117,,,,0.42227317574340073,,U,U,U,U,U,N,363.2757297555631,90
2.0,2.0,U,AA,Y,0.0,8490.725152888304,1942.4329688299717,1162.084097183537,11570.4339561097,5162.0,46.921809210802856,1934.2615908223738,536.6805453653543,0.0,408.0,16.0,243.35580536408474,374.5816763279407,71.17510404732873,T,DALLAS AREA,Y,N,117.07117207520488,1.2870533036653007,2.808066300516562,WCMB,0.0754418607207743,0.0,O,,S,M,1.910313698917856,M,5.393650514440265,2.1772145035699793,B,A,0.47429722334201496,O,U,U,U,U,U,Y,1019.2465636580761,91
1.0,1.0,U,AA,N,6020.0,8429.893779115037,2767.3153441122504,227.28196799604495,0.0,2938.0,92.80289068995204,627.5823825656349,299.3835364732124,0.0,132.0,16.0,353.0459003783389,0.0,1.4823873709843909,C,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,96.24438264553686,3.6282691792441346,3.092639002994039,WC,0.14361775355553225,0.28390986133271773,O,1.9344218434966551,S,M,,,6.752544452748311,1.0,C,A,0.09569415456215918,S,Y,Y,U,U,U,N,411.2645547674969,92
1.0,2.0,U,CA,N,0.0,2799.9979811546327,1077.7624227738115,178.83470190785488,24385.140412936773,2076.0,92.70555984938068,0.0,331.41079512415934,256.0,336.0,77.0,946.1877154571846,0.0,24.45391918288807,S,SOUTH FLORIDA AREA,N,N,203.65764755088435,1.7459210787003616,1.849470174129048,WCMB,0.277234459121418,0.0,O,8.456632783972518,M,U,6.0,M,6.5407227716539555,1.9456255811319219,C,A,0.0,Z,U,U,U,U,U,Y,490.1494813394322,93
1.0,1.0,Y,EA,Y,0.0,18842.41130443103,1457.787403525125,2231.677553357273,1418.3616350239163,3197.0,88.14560063400071,0.9104454796027426,125.80095618033397,0.0,143.0,52.0,413.12885317777483,112.1660286579511,52.42437220917399,U,NEW ENGLAND AREA,N,N,122.61744690732512,2.106607254593827,1.0,WC,0.08445051123742983,0.16949404723949862,O,7.738146519686537,M,M,2.423061607450768,M,,2.1047737454328126,,,0.22864712498792078,G,U,U,U,,U,Y,161.8703106839348,94
1.0,3.0,U,E,N,4137.0,4175.226882684961,238.27042135446356,356.2289989821966,9854.655364871362,5658.0,94.82507830437376,617.7081302530564,362.5210774984795,313.0,79.0,104.0,790.3761443745201,290.1420740420367,113.38446750064438,S,TENNESSEE AREA,Y,N,171.30689477438992,4.3510547108658315,2.2524874055485826,WCMB,0.0,0.0,O,11.065365439970249,S,U,,M,9.0,1.6038367507620341,C,A,0.16266016706466205,H,U,U,U,U,U,Y,471.09374078855234,95
1.0,1.0,U,AA,N,521.0,0.0,1794.4725147878225,1189.2522114777125,9611.114797686267,0.0,44.4422839145722,491.9433087050137,0.0,259.0,48.0,147.0,831.4432105101985,191.39009106246968,50.89872951753616,U,NORTH FLORIDA AREA,Y,N,235.03307995183263,2.009491873656758,2.3056463286200524,WCMB,0.0,0.020194831458614136,O,2.415506600650823,,U,2.735788195211173,M,4.638187220051636,,,,0.4564109023579944,U,U,U,U,U,U,Y,269.82075726552756,96
1.0,2.0,U,A,N,2.0,5706.5649894697435,1994.9071818273587,2095.103689104775,8279.788165853844,1518.0,0.48,408.3124294594389,132.3557410191878,762.0,514.0,72.0,471.53715810569986,388.6385393194008,83.29986477327226,R,NORTH FLORIDA AREA,T,N,160.62448082102873,1.0,1.8660969777114431,WC,0.2184684670828519,0.0,O,1.7226474478050058,,U,2.917619165473865,M,6.820991013136836,1.324652748171403,,,0.0,I,,U,U,U,U,Y,179.8848973404239,97
1.0,1.0,U,AA,N,1039.0,11810.680802449839,610.2021536034802,1415.5742529492873,3813.4365292464513,5401.0,48.5557813415916,416.0104720972664,297.71323538399974,386.0,123.0,35.0,336.0434117813478,278.21039754905087,29.55705690453304,S,SOUTH FLORIDA AREA,Y,N,120.2353987046213,3.452794183813829,1.1675815335797843,WCMB,0.0,0.2451994456424706,O,6.7982371669981045,,M,3.582350650687377,M,5.103049606456839,1.2729481344809195,C,,0.0,J,U,U,U,U,U,N,-5.0,98
2.0,3.0,Y,AA,N,5643.0,10611.990091592092,1531.8648893137133,323.5624891769006,9620.487162977242,3769.0,80.9122589075001,139.76318116215447,68.36085880633746,0.0,774.0,76.0,0.0,0.0,84.94652607065103,C,LOS ANGELES AREA,Y,R,9.989997864,1.8793721976228714,1.0,WCMB,0.9130790236234431,0.0,,12.500616685981008,S,U,3.753897074626872,M,6.146706455305465,1.6312681180047317,C,,0.0,N,U,U,Y,Y,U,Y,-5.0,99
1.0,2.0,U,A,N,0.0,10544.923367599746,1271.1422939867382,106.75499250092935,22650.5224629723,0.0,86.82249692214545,647.6385741897806,326.3944122074588,705.0,210.0,17.0,0.0,263.26701210466877,111.7190397914678,S,NEW YORK CITY AREA,Y,N,76.89697156093862,1.1115784707078147,2.3837193821685334,WCMB,0.08284528533833335,0.3315803304519031,O,13.0819664448796,,U,1.3850990211537952,M,5.159633259728262,1.0177274300340806,A,A,0.0,U,U,U,U,U,Y,Y,394.0545083417858,100
1.0,1.0,U,BA,N,2672.0,20596.10671525856,1365.2286976975568,2531.13725116519,27150.69069995684,0.0,38.88317454005272,1095.1330675607815,224.5316370522594,1811.0,16.0,56.0,812.1545926745775,209.7829820486767,90.87067096147877,C,LOS ANGELES AREA,N,N,231.26157686009986,1.0,1.9260299968202266,WCMB,0.5053259163557741,0.11118580967323531,O,1.197432095986124,S,U,2.388030683314168,M,,,H,A,0.0,N,U,U,U,U,Y,Y,503.6671111736313,101
3.0,1.0,N,A,N,1442.0,0.0,1724.502724555271,85.35542447965099,6040.981010350214,9226.0,22.90913072354146,1243.3313755407573,208.7334551596207,1093.0,0.0,174.0,802.9723082551691,410.57593706543395,-2.0,U,DALLAS AREA,Y,N,122.05404005525887,1.4109038329606678,2.5436203298450693,,0.09492349026185723,0.31856486055331096,,6.373924563668004,S,U,2.5694355184668756,M,3.3502344271638322,1.003162621046746,B,,0.14425306379009503,G,U,U,U,U,U,N,440.7728722371579,102
1.0,2.0,N,AA,N,5985.0,3976.2707331541,1474.49827715643,495.27086519829663,3683.2272923415712,2134.0,26.50741101512229,1230.8980579878707,52.70957908318442,882.0,418.0,50.0,18.00939940539621,9.156649248637592,52.4649868740107,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,20.521673217347413,3.034003956998677,1.3142975181366952,WCMB,0.7148911266241141,0.0,O,12.230186982689938,,M,2.0924303865712064,M,,1.515942026613112,C,A,0.546964994662111,O,U,U,Y,U,U,Y,492.57949476856004,103
2.0,2.0,U,BA,N,6091.0,21038.6647194835,913.3812273723283,1273.0782142426137,595.0736282522803,8524.0,38.25406785075819,64.5492431415089,241.41879190738499,415.0,143.0,73.0,706.5163447458024,57.17393373144152,15.572723222162523,U,NEW YORK CITY AREA,N,N,88.86615436890807,1.0530684438803124,1.978119080185248,WCMB,0.0,0.3042879822059625,O,9.388516277175928,M,U,4.4645571793767385,M,,,C,A,0.38355101239893363,S,U,U,U,U,U,Y,111.80869264215835,104
1.0,1.0,U,B,N,0.0,0.0,1742.649709018826,776.2162434979003,30633.354031651244,5823.0,0.48,474.8799166519489,497.88321072031533,258.0,339.0,52.0,617.0849462023084,250.88966935688762,86.04278058233783,T,NEW ENGLAND AREA,Y,N,29.907856429851975,2.007391505423403,1.0,WCMB,0.9591292513902929,0.0,,0.0,S,U,4.336803341747682,M,9.0,1.0,C,A,0.0,N,U,U,U,U,U,Y,516.0985396418016,105
1.0,1.0,Y,AA,N,6839.0,7183.017776647451,1980.2353985849497,1442.2059152940828,8653.636442571682,0.0,38.85155816426146,346.1122591983375,202.97187338549531,221.0,628.0,40.0,974.2691638453202,436.69867820776585,61.546741941635474,T,CHICAGO AREA,Y,N,73.96054388365042,1.0,2.9476358479580003,,0.19821907944021963,0.47430164353200066,O,10.392746138379273,S,A,1.0,M,7.004753187052455,,C,,0.16278739665274128,O,U,U,U,U,U,Y,572.4720270257928,106
